pp	condition	speed	wheelangle	yposition	deviation	accel	break	xposition	block	condtime	time
C2D23	simple_none	95.187	-16.0	-2.547	-0.047	0.0	0.0	-192.858	2	-1437662092.65	26.67
C2D23	simple_none	95.091	-16.0	-2.559	-0.059	0.0	0.0	-193.301	2	-1437662092.64	26.687
C2D23	simple_none	94.995	-16.0	-2.571	-0.071	0.0	0.0	-193.748	2	-1437662092.62	26.704
C2D23	simple_none	94.899	-16.0	-2.582	-0.082	0.0	0.0	-194.192	2	-1437662092.6	26.721
C2D23	simple_none	94.812	-16.0	-2.593	-0.093	0.0	0.0	-194.595	2	-1437662092.59	26.736
C2D23	simple_none	94.719	-16.0	-2.604	-0.104	0.0	0.0	-195.021	2	-1437662092.57	26.752
C2D23	simple_none	94.614	-16.0	-2.616	-0.116	0.0	0.0	-195.507	2	-1437662092.55	26.771
C2D23	simple_none	94.527	-16.0	-2.627	-0.127	0.0	0.0	-195.913	2	-1437662092.54	26.786
C2D23	simple_none	94.426	-16.0	-2.639	-0.139	0.0	0.0	-196.377	2	-1437662092.52	26.804
C2D23	simple_none	94.337	-16.0	-2.65	-0.15	0.0	0.0	-196.789	2	-1437662092.51	26.82
C2D23	simple_none	94.244	-16.0	-2.661	-0.161	0.0	0.0	-197.217	2	-1437662092.49	26.836
C2D23	simple_none	94.14	-16.0	-2.674	-0.174	0.0	0.0	-197.701	2	-1437662092.47	26.855
C2D23	simple_none	94.054	-16.0	-2.684	-0.184	0.0	0.0	-198.099	2	-1437662092.45	26.87
C2D23	simple_none	93.959	-16.0	-2.695	-0.195	0.0	0.0	-198.536	2	-1437662092.44	26.886
C2D23	simple_none	93.87	-16.0	-2.706	-0.206	0.0	0.0	-198.949	2	-1437662092.42	26.902
C2D23	simple_none	93.767	-16.0	-2.718	-0.218	0.0	0.0	-199.422	2	-1437662092.4	26.921
C2D23	simple_none	93.677	-16.0	-2.729	-0.229	0.0	0.0	-199.84	2	-1437662092.39	26.937
C2D23	simple_none	93.587	-16.0	-2.74	-0.24	0.0	0.0	-200.259	2	-1437662092.37	26.953
C2D23	simple_none	93.488	-16.0	-2.752	-0.252	0.0	0.0	-200.713	2	-1437662092.35	26.97
C2D23	simple_none	93.399	-16.0	-2.763	-0.263	0.0	0.0	-201.124	2	-1437662092.34	26.986
C2D23	simple_none	93.3	-16.0	-2.775	-0.275	0.0	0.0	-201.584	2	-1437662092.32	27.004
C2D23	simple_none	93.211	-16.0	-2.786	-0.286	0.0	0.0	-201.996	2	-1437662092.3	27.02
C2D23	simple_none	93.11	-16.0	-2.798	-0.298	0.0	0.0	-202.462	2	-1437662092.29	27.038
C2D23	simple_none	93.028	-16.0	-2.808	-0.308	0.0	0.0	-202.839	2	-1437662092.27	27.052
C2D23	simple_none	92.931	-16.0	-2.819	-0.319	0.0	0.0	-203.288	2	-1437662092.25	27.07
C2D23	simple_none	92.824	-16.0	-2.832	-0.332	0.0	0.0	-203.783	2	-1437662092.23	27.089
C2D23	simple_none	92.75	-16.0	-2.841	-0.341	0.0	0.0	-204.128	2	-1437662092.22	27.102
C2D23	simple_none	92.654	-16.0	-2.853	-0.353	0.0	0.0	-204.569	2	-1437662092.2	27.119
C2D23	simple_none	92.559	-16.0	-2.864	-0.364	0.0	0.0	-205.01	2	-1437662092.19	27.137
C2D23	simple_none	92.465	-16.0	-2.876	-0.376	0.0	0.0	-205.445	2	-1437662092.17	27.154
C2D23	simple_none	92.377	-16.0	-2.886	-0.386	0.0	0.0	-205.85	2	-1437662092.15	27.169
C2D23	simple_none	92.285	-16.0	-2.897	-0.397	0.0	0.0	-206.276	2	-1437662092.14	27.186
C2D23	simple_none	92.18	-16.0	-2.91	-0.41	0.0	0.0	-206.764	2	-1437662092.12	27.205
C2D23	simple_none	92.103	-16.0	-2.919	-0.419	0.0	0.0	-207.119	2	-1437662092.11	27.219
C2D23	simple_none	92.008	-16.0	-2.931	-0.431	0.0	0.0	-207.558	2	-1437662092.09	27.236
C2D23	simple_none	91.912	-16.0	-2.942	-0.442	0.0	0.0	-207.999	2	-1437662092.07	27.253
C2D23	simple_none	91.824	-16.0	-2.953	-0.453	0.0	0.0	-208.408	2	-1437662092.06	27.269
C2D23	simple_none	91.722	-16.0	-2.965	-0.465	0.0	0.0	-208.881	2	-1437662092.04	27.288
C2D23	simple_none	91.64	-16.0	-2.975	-0.475	0.0	0.0	-209.26	2	-1437662092.02	27.303
C2D23	simple_none	91.554	-16.0	-2.985	-0.485	0.0	0.0	-209.657	2	-1437662092.01	27.318
C2D23	simple_none	91.452	-16.0	-2.998	-0.498	0.0	0.0	-210.129	2	-1437662091.99	27.337
C2D23	simple_none	91.356	-16.0	-3.009	-0.509	0.0	0.0	-210.57	2	-1437662091.97	27.354
C2D23	simple_none	91.274	-16.0	-3.019	-0.519	0.0	0.0	-210.949	2	-1437662091.95	27.369
C2D23	simple_none	91.176	-16.0	-3.031	-0.531	0.0	0.0	-211.405	2	-1437662091.94	27.387
C2D23	simple_none	91.08	-16.0	-3.042	-0.542	0.0	0.0	-211.847	2	-1437662091.92	27.405
C2D23	simple_none	91.0	-16.0	-3.052	-0.552	0.0	0.0	-212.219	2	-1437662091.9	27.42
C2D23	simple_none	90.901	-16.0	-3.064	-0.564	0.0	0.0	-212.676	2	-1437662091.89	27.438
C2D23	simple_none	90.809	-16.0	-3.075	-0.575	0.0	0.0	-213.101	2	-1437662091.87	27.455
C2D23	simple_none	90.723	-16.0	-3.086	-0.586	0.0	0.0	-213.499	2	-1437662091.85	27.47
C2D23	simple_none	90.643	-16.0	-3.095	-0.595	0.0	0.0	-213.869	2	-1437662091.84	27.485
C2D23	simple_none	90.541	-16.0	-3.107	-0.607	0.0	0.0	-214.339	2	-1437662091.82	27.504
C2D23	simple_none	90.457	-16.0	-3.118	-0.618	0.0	0.0	-214.726	2	-1437662091.81	27.519
C2D23	simple_none	90.356	-16.0	-3.13	-0.63	0.0	0.0	-215.197	2	-1437662091.79	27.538
C2D23	simple_none	90.273	-16.0	-3.14	-0.64	0.0	0.0	-215.576	2	-1437662091.77	27.553
C2D23	simple_none	90.179	-16.0	-3.151	-0.651	0.0	0.0	-216.014	2	-1437662091.75	27.571
C2D23	simple_none	90.09	-16.0	-3.162	-0.662	0.0	0.0	-216.426	2	-1437662091.74	27.587
C2D23	simple_none	89.995	-16.0	-3.173	-0.673	0.0	0.0	-216.863	2	-1437662091.72	27.605
C2D23	simple_none	89.917	-16.0	-3.183	-0.683	0.0	0.0	-217.225	2	-1437662091.7	27.619
C2D23	simple_none	89.798	-16.0	-3.197	-0.697	0.0	0.0	-217.773	2	-1437662091.68	27.641
C2D23	simple_none	89.729	-16.0	-3.205	-0.705	0.0	0.0	-218.092	2	-1437662091.67	27.654
C2D23	simple_none	89.649	-16.0	-3.215	-0.715	0.0	0.0	-218.466	2	-1437662091.65	27.669
C2D23	simple_none	89.554	-16.0	-3.226	-0.726	0.0	0.0	-218.901	2	-1437662091.64	27.686
C2D23	simple_none	89.462	-16.0	-3.238	-0.738	0.0	0.0	-219.328	2	-1437662091.62	27.704
C2D23	simple_none	89.373	-16.0	-3.248	-0.748	0.0	0.0	-219.739	2	-1437662091.6	27.72
C2D23	simple_none	89.279	-16.0	-3.26	-0.76	0.0	0.0	-220.174	2	-1437662091.59	27.738
C2D23	simple_none	89.193	-16.0	-3.27	-0.77	0.0	0.0	-220.572	2	-1437662091.57	27.754
C2D23	simple_none	89.109	-16.0	-3.28	-0.78	0.0	0.0	-220.961	2	-1437662091.56	27.769
C2D23	simple_none	89.018	-16.0	-3.291	-0.791	0.0	0.0	-221.38	2	-1437662091.54	27.786
C2D23	simple_none	88.921	-16.0	-3.303	-0.803	0.0	0.0	-221.831	2	-1437662091.52	27.805
C2D23	simple_none	88.843	-16.0	-3.312	-0.812	0.0	0.0	-222.188	2	-1437662091.51	27.819
C2D23	simple_none	88.748	-16.0	-3.324	-0.824	0.0	0.0	-222.628	2	-1437662091.49	27.837
C2D23	simple_none	88.661	-16.0	-3.334	-0.834	0.0	0.0	-223.033	2	-1437662091.47	27.854
C2D23	simple_none	88.567	-16.0	-3.346	-0.846	0.0	0.0	-223.468	2	-1437662091.45	27.871
C2D23	simple_none	88.474	-16.0	-3.357	-0.857	0.0	0.0	-223.897	2	-1437662091.44	27.889
C2D23	simple_none	88.391	-16.0	-3.367	-0.867	0.0	0.0	-224.279	2	-1437662091.42	27.904
